User Name,Tweet,Tweet Time,RTs count,Likes count,id,Sentiment Score
Fa-Q,@RickSmithShow Trump didnt shut down the economy. Your Governor did. Think you fail to grasp that the economy isnt… https://t.co/Jl807dYFEV,2020-05-08 16:38:14,0,0,1258798375127965707,-0.5423
steev,The TrumpDepression hashtag is proof people on the left want the shutdowns to continue so it can ruin the economy j… https://t.co/k3FIMpHuv9,2020-05-08 16:38:14,0,0,1258798373517344770,-0.5809
grendel’s cheeky nanny,@logophobe @smittyrooo @imisspoundsigns The unemployment rate for young people is like ... 3 percent higher than fo… https://t.co/PyATZfrpuV,2020-05-08 16:38:13,0,0,1258798371986460672,-0.1027
CSIS Africa Program,New Welfare States: Most countries throughout the region have taken the initiative to implement a myriad of measure… https://t.co/yLxU8O5mC6,2020-05-08 16:38:12,0,0,1258798368052174850,0.0
black hole me 💔,"@carolynporco It's all an illusion!

As people barely survive, living paycheck to paycheck, they are made to believ… https://t.co/nArmSYyZxI",2020-05-08 16:38:19,0,0,1258798394136551424,0.0
Cathe Romano 🐶 🐱,"@zencomputer He's been wanting to let the virus kill.
He wants all businesses to open, so he can claim that he save… https://t.co/Nwt1Ddxuh6",2020-05-08 16:38:18,0,0,1258798391594647552,-0.6908
Bentley Financial,"How Can You Help Recession-Proof Your Retirement Income Plan?
https://t.co/dyHzzBz8Ss https://t.co/OU3nhfzFoD",2020-05-08 16:38:18,0,0,1258798389518467072,0.4019
Saint,Trump abject failure to respond quickly and appropriately to the pandemic is why the economy tanked as hard as it d… https://t.co/yD4aTq2P89,2020-05-08 16:38:15,0,0,1258798377246081026,-0.5719
Amy Orons,"Sweden never shut down, now its death rate AND its economy are worse than its neighbors https://t.co/TZfRn4zdlS",2020-05-08 16:38:24,0,0,1258798417075191817,-0.7906
"B. Tanner Jr, PhD, USMC Veteran",TRUMPANOMICS is as much a facade as TRUMP’s pathetic combover &amp; his orange-tinted tanning goop. Underneath what he… https://t.co/ed0tWwA3OL,2020-05-08 16:38:21,0,0,1258798404194504704,-0.5719
Jagdeep Sandhu,@balajis US half ass response will mean it pays economically and in terms of number of deaths. Economy was never an option in 2020.,2020-05-08 16:38:30,0,0,1258798441251041280,-0.4939
TheCheekyRunner💜,@blondie54 @thomaskaine5 It's definitely not the economy most of us live in.,2020-05-08 16:38:27,0,0,1258798430366896128,0.4019
CBeneda,Check out this cartoon https://t.co/uQgnBZSmmL via @TheWeek,2020-05-08 16:38:26,0,0,1258798426856161280,0.0
Yowsis,@JervisCapital @couldonlybebam No better time to revisit the structure and foundation of our economy ....maybe caaa… https://t.co/TE68jNKHA7,2020-05-08 16:38:36,0,0,1258798467125780480,-0.3412
Trudyaroundthesun,Oh yeah - well he’s been in office for 3.5 years and his narcissist behaviors have plunged the economy into a depre… https://t.co/08BC7zGxcR,2020-05-08 16:38:34,0,0,1258798458376347650,0.5106
Yves Sauriol,US news reports suggest White House officials have already considered the idea of cancelling all or part of the US$… https://t.co/2VsyqkbYOS,2020-05-08 16:38:34,0,0,1258798457231486977,-0.2023
Lizzyleecarlson,"@JoeBiden Yes, why would any American want freedom?  Or a good economy?  Good grief! Shouldn't we all just shut up… https://t.co/JGLqmi23Zi",2020-05-08 16:38:33,0,0,1258798454328963073,0.8873
George Consulting Serv.,Why Some Rainmakers Won't Be Altering Their Tactics During the 'Great Lockdown' Recession | Daily Business Review -… https://t.co/SudySfZZiQ,2020-05-08 16:38:32,0,0,1258798451694825472,0.3182
George Qua,"@CanadianTom341 @DonMartinCTV @globeandmail Understand. My point was that while the Gov't was borrowing heavily, to… https://t.co/zapEQBJc09",2020-05-08 16:38:41,0,0,1258798487766011904,0.0
Erin Gaede,#Covid_19 has illuminated all the ways we are not isolated by rely on each other as a #community. As @melindagates… https://t.co/hw8bLctZVQ,2020-05-08 16:38:41,0,0,1258798486494969856,0.2411
Eric Spicer,@JacksonAntione @joelklatt You asked for data and I gave it to you. An economic depression would cost people their… https://t.co/AA5wcRY73A,2020-05-08 16:38:40,0,0,1258798484276330501,-0.5719
Mark Nelson,"@BlairHduQuesnay The 8+ million undocumented workers in the USA don’t show up in those numbers, and this group was… https://t.co/7G20cQCITc",2020-05-08 16:38:40,0,0,1258798483580035072,0.0
"Jared Luegers, CFA",@freezerohedge @ThinkTankCharts Inflation adjusted??,2020-05-08 16:38:40,0,0,1258798483059982339,0.0
Sean McMahon,"Another example of capital seizing the opportunity of crisis to attack the working class, this time devaluing us by… https://t.co/RFTMtulYTS",2020-05-08 16:38:37,0,0,1258798471605182465,-0.6597
Riverseeker,"“unemployment rivaling the Great Depression” On 4/15/20 I wrote It’s the depression stupid, GOP has 3 more yrs (to… https://t.co/GiFK3UebiA",2020-05-08 16:38:45,0,0,1258798502701924354,-0.4588
WMHT Public Media,"Some businesses in New York state may reopen as early as mid- to late May, and business leaders are putting togethe… https://t.co/VZvbtvn5Pm",2020-05-08 16:38:44,0,0,1258798499291938822,0.0
No-Handed Bandit,Watched your ad on YouTube @DennisPrager then looked at this @WSJ article https://t.co/8Mi70S5qx5,2020-05-08 16:38:43,0,0,1258798497345630208,0.0
"Patricia Farrell, Ph.D.",Trump tightens grip on coronavirus information as he pushes to restart the economy - The Washington Post https://t.co/VV27h31euK,2020-05-08 16:38:52,0,0,1258798532816928769,0.0
CounterCorp,"“American corporations have been preparing for years for an economy driven by white-collar shut-ins, the labor of d… https://t.co/vIhD3sCYTP",2020-05-08 16:38:50,0,0,1258798527318237190,0.0
Lullaby of Mouseland 🐭🐁,@Stephen3453755 @KamalaHarris @BernieSanders @EdMarkey Socialism is actually okay in some circumstances -- such as… https://t.co/qxmi0z4eKW,2020-05-08 16:38:49,0,0,1258798521777455104,0.2263
Ginny,@CNN The democrats aka CNN and their wacko affiliates want this virus to be doomsday. They think it’s their only sh… https://t.co/OA7Y0XU4bg,2020-05-08 16:38:49,0,0,1258798519403585540,-0.5423
Guy Bodemer,Workers fear for their health and finances as states rush to reopen: This is what the https://t.co/bM52TnX3Ff want… https://t.co/JvBXHtZnNA,2020-05-08 16:38:47,0,0,1258798514609557504,-0.4939
"Nick ""Needs to finish these RPG updates"" Butler",This game has some great ideas! The action economy feels stellar and let's you stunt all over the place without any… https://t.co/zfExfyLV7q,2020-05-08 16:38:56,0,0,1258798549829070849,0.6588
Micki Willard 🇺🇸,We need to open our economy back up NOW! https://t.co/MBoET9160n,2020-05-08 16:38:56,0,0,1258798548717645827,0.0
🌸FEISTY🌸,"The fkin economy doesn’t come before human life.  
Maybe you should have taken the covid19 warnings  seriously. 
https://t.co/KkZXJoBNyO",2020-05-08 16:38:55,0,0,1258798546674909185,-0.4404
ᴏʀɪᴏɴ 🍑,"Food: $200
Data: $150
Rent: $800
@TheRTStore Merch: $3,600
Utility: $150
someone who is good at the economy please… https://t.co/2Z8NziSlS5",2020-05-08 16:38:53,0,0,1258798538730819586,0.4404
Dr William McKibbin,"Let's face it, the Fed/Treasury complex is inflating stocks and bonds with abandon (and everyone knows not to argue… https://t.co/wP9g0th1zR",2020-05-08 16:38:52,0,0,1258798535983665153,-0.4404
CLAY SHENTRUP 🗳️🌱🌐🌷🏗️🌮🥑🔰☢️🚀🏓,"@balajis @kimmaicutler Just did my antibody test, and if it comes back positive like I expect it will, I'm going to plow into the economy.",2020-05-08 16:39:03,0,0,1258798578694123520,0.7269
Options Gang Karl 🇺🇸,If u making an OnlyFans and dont plan on going all the way like ms b nasty good luck building a following in this e… https://t.co/Qwnc9TrZNa,2020-05-08 16:39:02,0,0,1258798575053606912,0.5859
I Love $XDC $btc trading @stex.com & Alphaex.net,"@cryptowat_ch @krakenfx 1 Year ROI

#XDC : +159.99%
#Bitcoin : +80.77%
#Gold: +46%
#ETH: +34.71%
@Nasdaq
 : +15.03%… https://t.co/Uw5bKO7XbY",2020-05-08 16:39:01,1,0,1258798572172013568,0.0
David H. Deans 🌐,Top Workloads on Public Cloud Services by Spend https://t.co/e3Yls4e5jN - #HybridCloud #economy,2020-05-08 16:39:00,0,0,1258798567470309382,0.2023
Bruce A Pobjoy,"@econjared @AmoneyResists Must I keep saying it? Donnie Boy’s evil is a given, but the stupidity of not understandi… https://t.co/A7rSZUdZxK",2020-05-08 16:39:00,0,0,1258798566014775302,-0.7615
Barbara May,So this monster in the White House is going against the CDC’s guidelines for reopening our economy.  Is he so greed… https://t.co/Mt1FKCeTY4,2020-05-08 16:38:59,0,0,1258798565239001090,0.0
Kevin Keller,"@realDonaldTrump, if you want to claim to own the great economy you inherited from Obama, you have to also own #theTrumpDepression",2020-05-08 16:38:59,0,0,1258798564076949506,0.6597
Nick Gillespie,"There is so much wrong with the thinking behind @SenSchumer &amp; @SpeakerPelosi's new New Dealism, starting w the fact… https://t.co/e3YA88jLgZ",2020-05-08 16:38:59,0,0,1258798562424631296,-0.5233
US Consumer News,iShares Nasdaq Biotechnology ETF $IBB Hits New 1-Year High at $129.00 https://t.co/xb1pHfPh9D,2020-05-08 16:39:07,0,0,1258798596696215552,0.0
Andy Wasklewicz,"This is what people should be screaming about:

“... all of this in a system with the weakest safety net of all adv… https://t.co/1EIcPzAyZ5",2020-05-08 16:39:05,0,0,1258798587590307840,-0.4767
Dayra Beltre,Economy loses 20.5M jobs and unemployment soars to 14.7% in April as coronavirus pandemic spreads https://t.co/934Zvk81sg via @USATODAY,2020-05-08 16:39:13,0,0,1258798622826811392,-0.6369
Kentucky Chamber,Listen to the discussion on @WFPLNews here: https://t.co/YSI7Nypn7B. https://t.co/hBFtpUJSgS,2020-05-08 16:39:12,0,0,1258798619588808705,0.0
❌  Z Man ❌❎ ❌,"Yeah, that Fk...n idiot can't even find his own shoes...

But Hey, he can fix the economy..🤯

Insanity is the new n… https://t.co/PdVKlnH3Av",2020-05-08 16:39:12,0,0,1258798616757653506,-0.765
JD,"@thehill No idea if this is true; no reason right now not to believe its not true, though.

It does raise worrisome… https://t.co/ZZM7dZlEUE",2020-05-08 16:39:10,0,0,1258798607945400320,-0.4464
Tom Cooney MD (@🏡or @🏥 via 🚴🏻‍♂️) Stay at Home!,"What Hamburg's Missteps In 1892 Cholera Outbreak Can Teach Us About #Covid_19 Response

""The German city-state was… https://t.co/dqjEIRzszd",2020-05-08 16:39:09,0,0,1258798605181153281,0.0
Yale F&ES,"Marian Chertow, F&amp;ES professor &amp; director of the Center for #IndustrialEcology, was selected to serve on panel that… https://t.co/dYiFGlhwcQ",2020-05-08 16:39:17,0,0,1258798639247503367,0.0
Taters destroyer of Dogma,"@DeAnna4Congress LOL right because there aren't a GOZILLION pictures of him golfing alone, and since we spent 133 M… https://t.co/S4nN6F9rUP",2020-05-08 16:39:17,0,0,1258798638769168384,0.368
"Terence ""TJ"" Johnson",Politicians are making decisions based on the economy not science. Still trending in the wrong way. Open up if you… https://t.co/D5gwNmzErG,2020-05-08 16:39:16,0,0,1258798635132891138,-0.4767
Old Liberal 4 Lincoln Project,"@JRubinBlogger I think it’s time we stopped calling this a recession. 

Did you know that, at the beginning of the… https://t.co/cRUIfCwYLh",2020-05-08 16:39:24,0,0,1258798668439785472,-0.5719
Joe Viben,@mattowanHP @scott73187192 @thehill Re-opening saves the economy so you can “earn your living” like the media and b… https://t.co/i2bd45Mg9f,2020-05-08 16:39:23,0,0,1258798664748843009,0.3612
merelyjim,"Every time Trump says ""warrior"" replace it with ""pawn."" https://t.co/xCIVp5gIJU",2020-05-08 16:39:23,0,0,1258798663997980674,0.0
Political Sock,"@TheValuesVoter @CNBCnow ""The ultimate solution to the economy is to deal with the virus.""

And the virus will do w… https://t.co/VpiiBOU3hm",2020-05-08 16:39:22,0,0,1258798658990080001,0.3182
Tyler Gellasch,This was an odd tweet: Cheerleading that the economy has tanked faster than any in history. https://t.co/yhDcAJGRis,2020-05-08 16:39:21,0,0,1258798657337425927,-0.0258
Joselynne 🌊🤍🤍,@thehill The Republican are like hide the true make bio wars trow the country under big recession and then walk like nothing happen,2020-05-08 16:39:21,0,0,1258798657291210757,-0.0772
Princeville NC,From 2nd Poorest Country to Fastest Growing Economy in the World | Sir S... https://t.co/Pu8Sx0gb1H via @YouTube,2020-05-08 16:39:21,0,0,1258798653646540802,-0.4215
Rick Blodgett,@mattmfm he has a plan dipstick.He hasd the economy rolling until the Dem plandemic go off yourself,2020-05-08 16:39:30,0,0,1258798692632428544,0.0
ChristopherPatterson,Trump didn’t build the pre-CV economy he hails as his own. He inherited it. This is true by just about every major… https://t.co/ByEsd8Nkza,2020-05-08 16:39:29,0,0,1258798688790630402,0.4215
LiA,"@realDonaldTrump The U.S. unemployment rate hit 14.7% in April, the highest rate since the Great Depression, as 20.… https://t.co/igvUVyGbPL",2020-05-08 16:39:27,0,0,1258798678724300803,-0.3612
KJ,@parscale @JoeBiden @TeamTrump You know what’s devastating- the economy and jobless rates and the number of citizen… https://t.co/AZFujupQKC,2020-05-08 16:39:35,0,0,1258798714426134528,-0.6124
TheGrizz,@JJhkYank That money would evaporate with inflation that likely comes with such actions. In a way it is a bait and… https://t.co/DeQWKy0wMN,2020-05-08 16:39:35,0,0,1258798713562181632,0.0
Drew Stiling,interesting article on #Sweden https://t.co/3J8JtmxKp0,2020-05-08 16:39:31,0,0,1258798696453468161,0.4019
Charles Cooper,McDonald’s Workers in Denmark Pity Us https://t.co/CcbhztY8oT,2020-05-08 16:39:31,0,0,1258798696218550272,-0.296
NASDAQ AlgoSignal,"Target 3 hit 🎉 🌟 🎉 #NASDAQ #NASDAQ100
BOOM BOOM PROFIT 💰💰💰 💰 https://t.co/so0OzeR2KN https://t.co/oTmMknlqwK",2020-05-08 16:39:39,0,0,1258798730725036032,0.8415
Don Stacy,"Why unemployment claims are so much higher in Kentucky, Hawaii and Georgia
https://t.co/3GSf8ZPtSj",2020-05-08 16:39:38,0,0,1258798725683712002,-0.4404
Dean C ن,"@TellyDavidson @JohnT15 @RTS103 @twitnewsaccount @benshapiro Yeah, it was amazing how the consensus on inflation qu… https://t.co/6ssmp6JYMK",2020-05-08 16:39:45,0,0,1258798755240914945,0.7184
debby swihart,"@katherineOma @CyrilDeLaPerri2 Honestly, I don't think he gives a rat's ass. He made it pretty clear that the econo… https://t.co/mNcSRZIufq",2020-05-08 16:39:43,0,0,1258798749863809024,0.6486
Steve Vintz,The job numbers mean 1 out of every 5 working American's are jobless and that excludes 2020 grads. The hardship is… https://t.co/LwV2u1qB9D,2020-05-08 16:39:43,0,0,1258798748760711172,-0.3182
Joseph Lozito,"@ZackFinkNews @NYGovCuomo All of sudden, we are going to govern with the fear of making a mistake?  Then I guess we… https://t.co/zp4FtTd0rz",2020-05-08 16:39:43,0,0,1258798747473137665,-0.6808
News Radio 105.5 WERC,"The @SeanHannity Show: ECONOMY UPDATE: 20M Jobs Slashed in April Alone, Unemployment Nearly 15%... https://t.co/0cKUni0x7O",2020-05-08 16:39:51,0,0,1258798781392400385,-0.7003
JDP,"@BuckyBones1 What’s amazing is that this is 100%, and verifiable. Yet Republican voters still believe their party i… https://t.co/4vANbnYQDQ",2020-05-08 16:39:50,0,0,1258798777974087680,0.7579
Aviva Gabriel,"Trump would be in a far better position to claim that he will ""rebuild"" the shattered economy if he hadn't blown hi… https://t.co/ZQ3dIgcm31",2020-05-08 16:39:47,0,0,1258798763075870721,-0.0516
Tracking Futures,@AliasPatriot @JiveAssTrump @realDonaldTrump at what?  fooling idiots and f-ing up the economy?  killing people?  lots of options.,2020-05-08 16:39:55,0,0,1258798799155351554,-0.8243
Maysen Mount,"@macnamaraman @happy88151917 @Giannis_An34 China doesn’t service shit, where’s China’s apology for starting the cor… https://t.co/7kGqIBYgYQ",2020-05-08 16:39:52,0,0,1258798786211700736,-0.5267
Homosexual Fast Dancing,"@Public_Citizen @dechanique Someone who understands this shit please explain, I know the stock market is a scam but… https://t.co/XuTfIEwNKs",2020-05-08 16:40:02,0,0,1258798826158206977,-0.7684
IL Green Building,COVID-19 and the #Construction &amp; #Building #Materials Industries - Possible #Business Impacts:… https://t.co/c3G6N3VQD9,2020-05-08 16:40:01,0,0,1258798823738130434,0.0
Sporting Green,"The coronavirus pandemic and shelter-in-place orders have taken a heavy toll on the Bay Area economy, including 1,2… https://t.co/XducJ3iuIc",2020-05-08 16:40:01,0,0,1258798822517608449,0.0
Origins: Current Events in Historical Perspective,"With coronavirus wreaking havoc on the global economy, the tariffs imposed by the Trump administration on Chinese i… https://t.co/CiqHxK7JSL",2020-05-08 16:40:00,0,0,1258798818491084802,-0.6369
Kenush Fish,"@clevelanddotcom The New Deal didn't deliver us from the Depression, ramping up production for WWII did.  A service… https://t.co/d1YpSYwss0",2020-05-08 16:39:58,0,0,1258798811952054273,-0.5719
The Great Kaiser 32,"Americans are dying, losing their jobs and folks like me quarantined out of work. We have a President who isn't hel… https://t.co/eLHnLEW3Cv",2020-05-08 16:39:58,0,0,1258798811075555328,-0.0258
Tim,@DrSamPage Watched most of the video.  It's painfully obvious he has no clue.  We don't need protection from the vi… https://t.co/QaRFATVLdL,2020-05-08 16:39:58,0,0,1258798810295422976,-0.6808
julie,Chris Christie Says People ‘Are Going To Have To’ Accept More Deaths To Reopen Economy | HuffPost https://t.co/NwVZ1lzI9v,2020-05-08 16:39:57,0,0,1258798805790732296,0.3818
Agent Smith,"@SenPatRoberts Senator, your party is for all intents and purposes surrendering to the virus and is focusing on res… https://t.co/8d5HZqAiMj",2020-05-08 16:40:07,0,0,1258798849134489602,0.4019
JαɱҽʂRυʅҽXRP,The Digital Rupee — Is India ready for the next wave of digital payments? https://t.co/XNsSfpi510,2020-05-08 16:40:05,0,0,1258798841832378368,0.3612
The Daily Beast,"The longer this recession lasts, ""the higher the likelihood of lasting, structural, scarring effects,"" writes Jared… https://t.co/WOGTKvCByI",2020-05-08 16:40:05,0,0,1258798839319977987,-0.5023
Money Matters Radio,"This week on #Money Matters, Gary Goldberg welcomes with Ret. Brig. General Robert Spalding and Shark Tank's Rob He… https://t.co/a2h3g4xUZW",2020-05-08 16:40:04,0,0,1258798837759688705,-0.2023
Michael Dannenberg,The unemployment rate for those for with a college degree was 8.4% at the end of April. For those without a high sc… https://t.co/e72Yn9fZFC,2020-05-08 16:40:03,0,0,1258798832990765060,-0.4404
U of T Arts & Science,"To help policy-makers understand #COVID19's effect on the economy and spur recovery efforts, researchers… https://t.co/aaj9kZ93oj",2020-05-08 16:40:02,0,0,1258798826263117826,0.4019
I Love $XDC $btc trading @stex.com & Alphaex.net,"@ICODrops @Ripple 1 Year ROI

#XDC : +159.99%
#Bitcoin : +80.77%
#Gold: +46%
#ETH: +34.71%
@Nasdaq
 : +15.03%
#XRP… https://t.co/G27dhyOJWX",2020-05-08 16:40:10,0,0,1258798860001894405,0.0
Native Son ⛄️,The market has already baked in the recession and looking towards a recovery. https://t.co/dlxG4sRVI3,2020-05-08 16:40:10,0,0,1258798859406409734,-0.4215
BH14 jason falconer,"@hadleyac @tomquay @feria_urbanism All good. Also from Strategic Cities. ""Reallocate road space to support small bu… https://t.co/3RpzUxxMLz",2020-05-08 16:40:09,0,0,1258798857959464960,0.6808
Small Business Expo,"The majority of these businesses can be started online, require little overhead or equipment and don't require any… https://t.co/C8FV9KkTg5",2020-05-08 16:40:17,0,0,1258798890347827206,0.0
Donn Hallman,"Should public policy here in follow what we have done with our economy?  If 60,000 people die of flu we should auto… https://t.co/sbEqnuDiYG",2020-05-08 16:40:15,0,0,1258798881069953024,-0.7579
Collier Tynes,I received a poll last night that was asking me whether I was more concerned with public health or the economy. The… https://t.co/TEA28JzAlH,2020-05-08 16:40:14,0,0,1258798876364025862,0.0
Lauren Smith,I also just learned that there is an inverse relationship between inflation and unemployment so when one decreases the other increases,2020-05-08 16:40:23,0,0,1258798914658095109,-0.4404
Kevin Hartig,Modeling tax policy using AI. Still rudimentary but provides evidence about why one policy is better than another.… https://t.co/amHLmDPbsa,2020-05-08 16:40:23,0,0,1258798914611757056,0.5927
Rabith,Join the webinar on 'Post COVID 19 Impact on the Economy and CSE' hosted by SC Securities (Pvt) Ltd and Daily FT on… https://t.co/yJgjdTemvr,2020-05-08 16:40:28,0,0,1258798938330664961,0.5267
🇺🇸 FreedomForNJ 🇺🇸,@wildstein @GovMurphy That’s because @GovMurphy has unduly scared everyone to death when he should be encouraging t… https://t.co/c45M9t6GhK,2020-05-08 16:40:25,0,0,1258798925005414400,-0.5267
Dale Dowson,@cathmckenna @cathmckenna ..seems like last fall Canada was warming up twice as fast as the rest of the world. Do y… https://t.co/MclLCnCfYT,2020-05-08 16:40:24,0,0,1258798921683316737,0.4767
FloridaWest,"As Florida Business reopens, we are working to share the most up to date data on our businesses with local official… https://t.co/XBeUZ67SKi",2020-05-08 16:40:34,0,0,1258798960875057153,0.296
DCNATIVE,@H_MitchellPhoto @mojojaxville He potential shared the virus with Governor Abbott. He shares Trump's views.  He wil… https://t.co/2LY79qpaNi,2020-05-08 16:40:34,0,0,1258798959813955584,0.5574
⭐️💛⭐️ - WWG1WGA 🐸,"@RUMINT79 Break the economy over a virus that has a mortality rate similar to the common flu. 

The left is genius.",2020-05-08 16:40:32,0,0,1258798953677676549,-0.3818
Serena Dai,"We're keeping a running list of restaurants that have announced permanent closures in NYC so far.

Many of them hav… https://t.co/Q3HvM1yvyT",2020-05-08 16:40:30,0,0,1258798946291499009,0.0
Fancy Feast,i can't fucking believe we are still out here getting amazon giftcards. literally - in this economy?,2020-05-08 16:40:30,0,0,1258798942927626243,0.1779
Travis Alvarez,"""Open the economy"" is today's ""Manifest Destiny""",2020-05-08 16:40:37,0,0,1258798975844446208,0.0
John,@joseph604 @EricWolfson Before Covid-19 show me where the economy was bad. Obama didn't bring the country back from… https://t.co/xxu0yxpxmP,2020-05-08 16:40:37,0,0,1258798972619153414,-0.5423
Gary Haubold,@The_BoyPlunger @WalterDeemer I don't know any gold bugs who've predicted negative Fed Funds - they're inflationist… https://t.co/1nANiO6gfg,2020-05-08 16:40:44,0,0,1258799005527613440,-0.5719
Kyo Foxtrot,"Also, you want to help the economy, how about realese people from prison for minor drug crimes and other stupid shi… https://t.co/fpEcrWogwQ",2020-05-08 16:40:44,0,0,1258799002042208262,-0.5719
"Steve Nguyen, Ph.D.","U.S. Labor Department said more than 20.5 million jobs lost in April, sending unemployment rate to 14.7% as coronav… https://t.co/vPoUmUz1YC",2020-05-08 16:40:42,0,0,1258798995226472448,-0.6369
Ronny Walters,@paulkrugman The critics of Trump over the last 3 years saying stocks were not a gauge of the larger economy were m… https://t.co/dyPGHk5Q2P,2020-05-08 16:40:41,0,0,1258798991535472640,-0.296
Andrea Robinson,"@IrishDeadpool2 @small1ldy1 1. I have reached the ""tired of winning"" phase of this shitshow. 
2. We never asked ""Gr… https://t.co/g6V7xf7SHQ",2020-05-08 16:40:48,0,0,1258799019876368384,0.2263
Arizona Ready,Martha McSally we can’t fight #coronavirus and re-open our economy by cutting public services. State and local gove… https://t.co/13F1Fu3pU9,2020-05-08 16:40:53,0,0,1258799040843493376,-0.4767
Yver Melchor,How does this publication fit into the US  #2020Elections? &amp; the re-election of #Trump? &amp; also what about the press… https://t.co/C1x21O1Fod,2020-05-08 16:40:53,0,0,1258799040155746304,0.4329
Bourree Lam,Here's to the Class of 2020: @tepingchen reports on why entrepreneurs and founders who graduated into the 2008 rece… https://t.co/wOzTMnS9X6,2020-05-08 16:40:52,0,0,1258799036745867264,0.0
Pete Nault,@jjenjuno Europe's economy is seeing it's worst economic recession in history. Blaming one man makes you just as cl… https://t.co/BaTvhF4Q8n,2020-05-08 16:41:01,0,0,1258799076709068801,-0.8779
Jon Walker,So the plan seems to make the economy riot in the streets level bad in August once the enhanced unemployment runs o… https://t.co/S9SU1IlMLz,2020-05-08 16:40:58,0,0,1258799063492780032,-0.875
"that's DOCTOR emigre80 to you, mate","Cases and deaths will skyrocket. You can't *save* the economy under those circumstances.

Trump will go on pumping… https://t.co/B3ePhJONnt",2020-05-08 16:40:58,0,0,1258799063132254214,-0.3875
MichBusiness,"6-Phase Plan ‘Critical’ to Reopening Michigan’s Economy

According to the MI Safe Start Plan she’s using to re-enga… https://t.co/FmQDmvsO4m",2020-05-08 16:40:56,0,0,1258799053867024384,0.4404
Miami Beach,"@LuchsingerP16 The usual. The ""Conservative Republicans"" fuck up the economy and then the Democrats have to fix it.",2020-05-08 16:41:06,0,0,1258799096464359426,-0.5423
Gregg Chadwick,How Bad Is Unemployment? ‘Literally Off the Charts’ #TrumpDepression https://t.co/7bsQn3mtyr,2020-05-08 16:41:05,0,0,1258799091351343106,-0.7506
Stephen,"When @POTUS thinks the economy is more important than peoples lives, the truth Dr. Fauci tells hurts!
#MAGA… https://t.co/HA0xPNdMVR",2020-05-08 16:41:04,0,0,1258799088482516992,0.1494
Energy & Commerce GOP,"Expanding testing is an important component to

➡️safely reopen our economy

➡️control the spread of #COVID19

Read… https://t.co/RXOepxzJRa",2020-05-08 16:41:03,0,0,1258799084099571713,0.2023
Dayra Beltre,"Record 20.5 million American jobs lost in April. Unemployment rate soars to 14.7%
https://t.co/Sell1snQNE",2020-05-08 16:41:03,0,0,1258799081683587072,-0.6369
bruce campbell,@rainesghost @DeanObeidallah Wait till everything craters again and your 401k is gutted. And no doubt this is comin… https://t.co/aLyJe9QxKM,2020-05-08 16:41:02,0,0,1258799080760684544,0.2755
Matt Wallin,Opinion | McDonald’s Workers in Denmark Pity Us - The New York Times. 🇩🇰🇩🇰🇩🇰 https://t.co/tzRGIeN9DK,2020-05-08 16:41:02,0,0,1258799079343169538,-0.296
David Kang,The Bitcoin Halving is imminent — here’s why it happens every 4 years https://t.co/NuRw61qW9A https://t.co/2Weudl4tgT,2020-05-08 16:41:10,0,0,1258799113187065859,0.0
xTrends,"sheeezz, 500 likes in 5 min, you guys are all short Nasdaq?",2020-05-08 16:41:07,0,0,1258799100889378816,0.4215
Antione Jackson,@eric_spicer2 @joelklatt What America will you have when everyone is sick and dying? What money do you think people… https://t.co/muU2pj2I5c,2020-05-08 16:41:17,0,0,1258799140118683648,-0.5106
"Look for tyranny in your own backyard, Ohio",".
Ohio economy CRASHING thanks to #DrAmyActon's LYING covid model

Will her mentor #potus44
survive HIS treasonous… https://t.co/hFid7phEjE",2020-05-08 16:41:14,0,0,1258799131318984706,-0.3034
John Hamilton,@NASCARspeedstar @JGasko3 @A_S12 @NASCAR @sbjsbd @GettyImages Sonoma is a snooze fest. And with the way politics in… https://t.co/2GZo0Qdwm7,2020-05-08 16:41:14,0,0,1258799129431617537,0.0
NASDAQ AlgoSignal,"#NASDAQ100 
Bullish above - 9211.10 
Stop-loss - 9143.00 
Target 1 - 9279.20 
Target 2 = 9305.08 
Target 3 - 9340.4… https://t.co/T2Hv06N0YS",2020-05-08 16:41:13,0,0,1258799126264807424,0.0
Just To Read Tweets,@BornDaddy1 @AP Economy has been destroyed by Democratic governors and mayors. Not sure what you're talking about,2020-05-08 16:41:22,0,0,1258799162344300544,-0.6324
Tim Beacham,"@PeterSchiff Not inflation, hyperinflation. Inflation will be fine, it's when prices rise 40-50 times a month",2020-05-08 16:41:20,0,0,1258799154169405441,0.2023
Evan Smith,".@MitchellFerman @am_novak: State officials want the economy to recover mightily, but the oil and gas industry migh… https://t.co/GnbgHcfiFU",2020-05-08 16:41:19,0,0,1258799152579969025,0.0387
Maureen 🖐🏾🧼🖐🏾,@blackwomenviews @NovusDivus Sound economic plan led by Kamala Harris and others. Get money into the hands of peopl… https://t.co/5r507b9pfe,2020-05-08 16:41:19,0,0,1258799150017085440,0.0
"🤙🏾Represent the Past, Create the Future🤙🏾","@reesetheone1 Maybe Americans and MSM need to back away from the ""change"" election mentality? Because when you look… https://t.co/nPr6lzVqcD",2020-05-08 16:41:18,0,0,1258799147962060801,0.0
